dataset_id,scenario,rep,sim_in_rep,attempt_used,perm_seed,u_seed,u_value,p_perm,p_midp,p_bootei,p_rand,p_asym,p_fisher,sig_perm,sig_midp,sig_bootei,sig_rand,sig_asym,sig_fisher,n,k_row,k_col,alpha,theta
H1Power_rep002_sim0001,H1 (Power),2,1,1,103214,153210,0.5144930933602154,0.49610077984403117,0.3495,0.352129574085183,0.3537464763545431,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0002,H1 (Power),2,2,1,203214,253210,0.14421678031794727,0.17376524695060988,0.0868,0.0629874025194961,0.025036033063195646,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0003,H1 (Power),2,3,1,303214,353210,0.020414070691913366,0.03099380123975205,0.0154,0.03099380123975205,6.287533773109316e-4,0.011229886652916696,0.03333333333333336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0004,H1 (Power),2,4,1,403214,453210,0.6155703987460583,0.5012997400519896,0.3494,0.3213357328534293,0.3844871730593033,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0005,H1 (Power),2,5,1,503214,553210,0.9736507167108357,0.5336932613477304,0.289,0.1793641271745651,0.5207099306149409,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0006,H1 (Power),2,6,1,603214,653210,0.4153743211645633,1,0.7686,0.9342131573685263,0.72943523583496,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0007,H1 (Power),2,7,1,703214,753210,0.08156691514886916,0.5018996200759848,0.351,0.2625474905018996,0.22480058160889893,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0008,H1 (Power),2,8,1,803214,853210,0.20611804956570268,0.13457308538292342,0.0672,0.07058588282343531,0.02770226586163044,0.05280751141611337,0.1333333333333334,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0009,H1 (Power),2,9,1,903214,953210,0.24150072247721255,0.006798640271945611,0.0033,0.006798640271945611,0.0015939047683496028,0.0015654022580025519,0.008333333333333335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0010,H1 (Power),2,10,1,1003214,1053210,0.7039035286288708,0.19196160767846432,0.1119,0.1803639272145571,0.14448378387489355,0.09096894797535764,0.20000000000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0011,H1 (Power),2,11,1,1103214,1153210,0.8631179665680975,1,0.7355,0.9138172365526894,0.9275894043145235,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0012,H1 (Power),2,12,1,1203214,1253210,0.9207594387698919,0.13177364527094582,0.0658,0.10437912417516497,0.12117194214211777,0.05280751141611337,0.1333333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0013,H1 (Power),2,13,1,1303214,1353210,0.6114641441963613,0.0625874825034993,0.0312,0.0625874825034993,0.038155362597852946,0.015725299754505418,0.06666666666666668,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0014,H1 (Power),2,14,1,1403214,1453210,0.9681392309721559,0.1857628474305139,0.097,0.014597080583883223,0.17995427172826603,0.09763453614071978,0.18333333333333335,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0015,H1 (Power),2,15,1,1503214,1553210,0.42648184951394796,0.046990601879624075,0.0234,0.033393321335732855,0.019959350557252765,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0016,H1 (Power),2,16,1,1603214,1653210,0.5686154898721725,0.16656668666266747,0.0832,0.10197960407918416,0.0946176175147295,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0017,H1 (Power),2,17,1,1703214,1753210,0.07858385238796473,0.030393921215756847,0.0151,0.015596880623875225,0.0023732323421165346,0.011229886652916696,0.03333333333333331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0018,H1 (Power),2,18,1,1803214,1853210,0.2193083083257079,1,0.586,0.39812037592481503,0.35358727929368616,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0019,H1 (Power),2,19,1,1903214,1953210,0.17601687437854707,1,0.7006,0.6942611477704459,0.506598904377874,0.3894236957350262,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0020,H1 (Power),2,20,1,2003214,2053210,0.0540276353713125,0.5660867826434713,0.3769,0.4843031393721256,0.2082332516974304,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0021,H1 (Power),2,21,1,2103214,2153210,0.34128959802910686,0.30813837232553487,0.154,0.20535892821435714,0.10511719619296492,0.10736446520661426,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0022,H1 (Power),2,22,1,2203214,2253210,0.29010527883656323,0.16236752649470107,0.0811,0.07818436312737452,0.047055076227290556,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0023,H1 (Power),2,23,1,2303214,2353210,0.7501300738658756,0.4943011397720456,0.3464,0.4943011397720456,0.4203384498347528,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0024,H1 (Power),2,24,1,2403214,2453210,0.38551426003687084,0.5258948210357929,0.2855,0.498500299940012,0.23047815337372013,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0025,H1 (Power),2,25,1,2503214,2553210,0.290413826238364,0.5250949810037993,0.2857,0.2835432913417317,0.185392057237681,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0026,H1 (Power),2,26,1,2603214,2653210,0.5293654226697981,0.1897620475904819,0.1342,0.09118176364727054,0.13745368883181364,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0027,H1 (Power),2,27,1,2703214,2753210,0.809100681450218,0.17536492701459708,0.0915,0.1187762447510498,0.1432434540747665,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0028,H1 (Power),2,28,1,2803214,2853210,0.22912957472726703,0.0639872025594881,0.0319,0.03659268146370726,0.014618466867599636,0.015725299754505418,0.06666666666666668,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0029,H1 (Power),2,29,1,2903214,2953210,0.30229482683353126,0.521495700859828,0.284,0.1873625274945011,0.19012958378056063,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0030,H1 (Power),2,30,1,3003214,3053210,0.7889114401768893,0.05118976204759048,0.0255,0.027594481103779243,0.040234483449021356,0.009823274507519249,0.04761904761904762,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0031,H1 (Power),2,31,1,3103214,3153210,0.7009294123854488,0.5258948210357929,0.2868,0.4667066586682663,0.38284425912024456,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0032,H1 (Power),2,32,1,3203214,3253210,0.1770554801914841,0.1957608478304339,0.102,0.027994401119776045,0.04154478589184582,0.09763453614071978,0.18333333333333335,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0033,H1 (Power),2,33,1,3303214,3353210,0.26275224750861526,0.20455908818236354,0.1067,0.02539492101579684,0.06034178916318342,0.05777957112359754,0.2063492063492063,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0034,H1 (Power),2,34,1,3403214,3453210,0.06756211118772626,1,0.5991,0.3145370925814837,0.25237130075031894,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0035,H1 (Power),2,35,1,3503214,3553210,0.6937609962187707,0.007798440311937612,0.0038,0.007798440311937612,0.005272583571262658,0.0015654022580025519,0.00793650793650794,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0036,H1 (Power),2,36,1,3603214,3653210,0.20670685078948736,0.531493701259748,0.2888,0.3687262547490502,0.14649416400305926,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0037,H1 (Power),2,37,1,3703214,3753210,0.1131904840003699,0.036192761447710456,0.018,0.036192761447710456,0.004074857424013317,0.011229886652916696,0.03333333333333331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0038,H1 (Power),2,38,1,3803214,3853210,0.7009853625204414,1,0.7365,0.6162767446510697,0.8424192860482727,0.8803033704474621,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0039,H1 (Power),2,39,1,3903214,3953210,0.15499930316582322,0.20455908818236354,0.1056,0.020595880823835233,0.03742786230556667,0.05777957112359754,0.2063492063492063,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0040,H1 (Power),2,40,1,4003214,4053210,0.9429668844677508,1,0.7301,1,0.9692135242356918,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0041,H1 (Power),2,41,1,4103214,4153210,0.06789377611130476,0.08078384323135374,0.0422,0.08078384323135374,0.009014242005348205,0.03501498101966249,0.0761904761904762,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0042,H1 (Power),2,42,1,4203214,4253210,0.19877049466595054,0.1881623675264947,0.1318,0.130373925214957,0.09794180360045283,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0043,H1 (Power),2,43,1,4303214,4353210,0.3507947272155434,0.21315736852629474,0.1102,0.13097380523895222,0.07952339591551572,0.05777957112359754,0.2063492063492063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0044,H1 (Power),2,44,1,4403214,4453210,0.6388799387495965,0.5156968606278745,0.2826,0.277744451109778,0.347318051457312,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0045,H1 (Power),2,45,1,4503214,4553210,0.27228207560256124,0.03579284143171366,0.0178,0.03579284143171366,0.00969324189145118,0.011229886652916696,0.03333333333333331,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0046,H1 (Power),2,46,1,4603214,4653210,0.7179452681448311,0.29374125174965005,0.1468,0.1913617276544691,0.2107887307273224,0.10736446520661426,0.30000000000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0047,H1 (Power),2,47,1,4703214,4753210,0.351187581429258,0.041591681663667265,0.0207,0.041591681663667265,0.01453916587117128,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0048,H1 (Power),2,48,1,4803214,4853210,0.8002428184263408,0.046990601879624075,0.0234,0.0033993201359728054,0.03745136390235275,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0049,H1 (Power),2,49,1,4903214,4953210,0.7646381789818406,0.16336732653469307,0.0816,0.05058988202359528,0.12478895080983639,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0050,H1 (Power),2,50,1,5003214,5053210,0.9788492342922837,0.06978604279144171,0.0366,0.0595880823835233,0.06820404946329073,0.03501498101966249,0.0761904761904762,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0051,H1 (Power),2,51,1,5103214,5153210,0.19252958241850138,0.496500699860028,0.3475,0.38652269546090784,0.2559353096442297,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0052,H1 (Power),2,52,1,5203214,5253210,0.8739767700899392,0.05118976204759048,0.0255,0.016796640671865627,0.044572815274586904,0.009823274507519249,0.04761904761904761,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0053,H1 (Power),2,53,1,5303214,5353210,0.2264510910026729,0.21315736852629474,0.1096,0.11097780443911218,0.05303008561935276,0.05777957112359754,0.2063492063492063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0054,H1 (Power),2,54,1,5403214,5453210,0.6480550947599113,0.5268946210757849,0.2858,0.2971405718856229,0.35716255567427724,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0055,H1 (Power),2,55,1,5503214,5553210,0.600697117857635,0.08138372325534893,0.0439,0.029994001199760048,0.05141200499217957,0.03501498101966249,0.07619047619047614,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0056,H1 (Power),2,56,1,5603214,5653210,0.28448570938780904,0.1921615676864627,0.1363,0.1297740451909618,0.11229170802580192,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0057,H1 (Power),2,57,1,5703214,5753210,0.3896731885615736,1,0.7391,0.5442911417716457,0.6815314697914291,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0058,H1 (Power),2,58,1,5803214,5853210,0.4504613890312612,0.046990601879624075,0.0234,0.014397120575884824,0.021081593006663023,0.009823274507519249,0.047619047619047616,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0059,H1 (Power),2,59,1,5903214,5953210,0.2273282054811716,0.46490701859628075,0.3207,0.44631073785242953,0.24211598881967367,0.17533414377660075,0.47500000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0060,H1 (Power),2,60,1,6003214,6053210,0.7402769280597568,0.1881623675264947,0.1341,0.12117576484703059,0.16000185284484178,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0061,H1 (Power),2,61,1,6103214,6153210,0.6203400625381619,0.396120775844831,0.198,0.374125174965007,0.2456546647651121,0.19670560245894694,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0062,H1 (Power),2,62,1,6203214,6253210,0.14132750080898404,0.19636072785442912,0.1383,0.09478104379124175,0.09676572459368035,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0063,H1 (Power),2,63,1,6303214,6353210,0.0013725666794925928,0.21055788842231554,0.1212,0.060587882423515295,0.03224486589562148,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0064,H1 (Power),2,64,1,6403214,6453210,0.8534202303271741,0.1865626874625075,0.1315,0.11017796440711858,0.1703055412899237,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0065,H1 (Power),2,65,1,6503214,6553210,0.38510323921218514,0.509498100379924,0.3553,0.47910417916416714,0.31988881832519545,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0066,H1 (Power),2,66,1,6603214,6653210,0.37626403104513884,0.5250949810037993,0.2859,0.24415116976604678,0.2267294596457854,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0067,H1 (Power),2,67,1,6703214,6753210,0.29795073228888214,0.07598480303939212,0.0398,0.038992201559688064,0.025252452724799514,0.03501498101966249,0.07619047619047614,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0068,H1 (Power),2,68,1,6803214,6853210,0.29754608613438904,1,0.7704,0.8094381123775245,0.6774331627529114,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0069,H1 (Power),2,69,1,6903214,6953210,0.1488617812283337,1,0.6845,0.9288142371525695,0.46293178395507856,0.42919530044034926,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0070,H1 (Power),2,70,1,7003214,7053210,0.02917969529516995,0.5790841831633673,0.3847,0.23455308938212358,0.20173922959170304,0.4291953004403491,0.5714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0071,H1 (Power),2,71,1,7103214,7153210,0.53003905643709,0.16656668666266747,0.0832,0.05078984203159368,0.08819849899113179,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0072,H1 (Power),2,72,1,7203214,7253210,0.34818919748067856,0.1879624075184963,0.1322,0.1205758848230354,0.11531863875985146,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0073,H1 (Power),2,73,1,7303214,7353210,0.29773574392311275,0.15996800639872025,0.0799,0.08138372325534893,0.04757817187891342,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0074,H1 (Power),2,74,1,7403214,7453210,0.2586288738530129,1,0.6535,0.6002799440111978,0.48622980958013795,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0075,H1 (Power),2,75,1,7503214,7553210,0.1695491133723408,0.19736052789442113,0.1148,0.15996800639872025,0.06034169388376177,0.09096894797535764,0.20000000000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0076,H1 (Power),2,76,1,7603214,7653210,0.867436507018283,1,0.7528,1,0.9344606090698391,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0077,H1 (Power),2,77,1,7703214,7753210,0.22645998187363148,0.20255948810237953,0.1417,0.1839632073585283,0.10849224179945886,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0078,H1 (Power),2,78,1,7803214,7853210,0.16217934992164373,1,0.5801,0.8372325534893021,0.2963982180641964,0.49015296041582496,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0079,H1 (Power),2,79,1,7903214,7953210,0.9574416868854314,0.04339132173565287,0.0216,0.03579284143171366,0.04136148087345064,0.009823274507519249,0.04761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0080,H1 (Power),2,80,1,8003214,8053210,0.3503321458119899,0.44931013797240554,0.2246,0.386122775444911,0.15736919989874587,0.11384629800665812,0.4444444444444446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0081,H1 (Power),2,81,1,8103214,8153210,0.9901423857081681,0.16716656668666266,0.0835,0.010197960407918417,0.16535377841326407,0.03843393023678181,0.16666666666666657,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0082,H1 (Power),2,82,1,8203214,8253210,0.4616649930831045,0.4913017396520696,0.3438,0.33993201359728054,0.3324988399608992,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0083,H1 (Power),2,83,1,8303214,8353210,0.2260864651761949,1,0.7507,0.7998400319936013,0.6141267115368508,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0084,H1 (Power),2,84,1,8403214,8453210,0.20596399274654686,0.0057988402319536095,0.0028,0.0057988402319536095,0.0011533983593806625,0.0015654022580025519,0.00793650793650794,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0085,H1 (Power),2,85,1,8503214,8553210,0.5658341569360346,0.19196160767846432,0.0959,0.19196160767846432,0.10852699130033143,0.03501498101966249,0.19999999999999996,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0086,H1 (Power),2,86,1,8603214,8653210,0.11434049112722278,0.1887622475504899,0.1326,0.1311737652469506,0.08940613500624896,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0087,H1 (Power),2,87,1,8703214,8753210,0.1078278690110892,1,0.7807,0.8056388722255549,0.6086933033482638,0.5981614526835283,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0088,H1 (Power),2,88,1,8803214,8853210,0.8454423935618252,1,0.7505,0.5148970205958808,0.9228757543873507,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep002_sim0089,H1 (Power),2,89,1,8903214,8953210,0.11341466102749109,0.1907618476304739,0.1299,0.1311737652469506,0.08296853984873742,0.06508672649276692,0.19047619047619044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
